"name"	"code"	"region"
"华东数控"	"002248"	"sz"
"大洋电机"	"002249"	"sz"
"联化科技"	"002250"	"sz"
"步步高"	"002251"	"sz"
"上海莱士"	"002252"	"sz"
"川大智胜"	"002253"	"sz"
"泰和新材"	"002254"	"sz"
"海陆重工"	"002255"	"sz"
"兆新股份"	"002256"	"sz"
"立立电子"	"002257"	"sz"
"利尔化学"	"002258"	"sz"
"*ST升达"	"002259"	"sz"
"*ST德奥"	"002260"	"sz"
"拓维信息"	"002261"	"sz"
"恩华药业"	"002262"	"sz"
"*ST东南"	"002263"	"sz"
"新华都"	"002264"	"sz"
"西仪股份"	"002265"	"sz"
"浙富控股"	"002266"	"sz"
"陕天然气"	"002267"	"sz"
"卫士通"	"002268"	"sz"
"美邦服饰"	"002269"	"sz"
"华明装备"	"002270"	"sz"
"东方雨虹"	"002271"	"sz"
"川润股份"	"002272"	"sz"
"水晶光电"	"002273"	"sz"
"华昌化工"	"002274"	"sz"
"桂林三金"	"002275"	"sz"
"万马股份"	"002276"	"sz"
"友阿股份"	"002277"	"sz"
"神开股份"	"002278"	"sz"
"久其软件"	"002279"	"sz"
"联络互动"	"002280"	"sz"
"光迅科技"	"002281"	"sz"
"博深股份"	"002282"	"sz"
"天润曲轴"	"002283"	"sz"
"亚太股份"	"002284"	"sz"
"世联行"	"002285"	"sz"
"保龄宝"	"002286"	"sz"
"奇正藏药"	"002287"	"sz"
"超华科技"	"002288"	"sz"
"*ST宇顺"	"002289"	"sz"
"*ST中科"	"002290"	"sz"
"星期六"	"002291"	"sz"
"奥飞娱乐"	"002292"	"sz"
"罗莱生活"	"002293"	"sz"
"信立泰"	"002294"	"sz"
"精艺股份"	"002295"	"sz"
"辉煌科技"	"002296"	"sz"
"博云新材"	"002297"	"sz"
"中电兴发"	"002298"	"sz"
"圣农发展"	"002299"	"sz"
"太阳电缆"	"002300"	"sz"
"齐心集团"	"002301"	"sz"
"西部建设"	"002302"	"sz"
"美盈森"	"002303"	"sz"
"洋河股份"	"002304"	"sz"
"南国置业"	"002305"	"sz"
"ST云网"	"002306"	"sz"
"北新路桥"	"002307"	"sz"
"威创股份"	"002308"	"sz"
"中利集团"	"002309"	"sz"
"东方园林"	"002310"	"sz"
"海大集团"	"002311"	"sz"
"三泰控股"	"002312"	"sz"
"日海智能"	"002313"	"sz"
"南山控股"	"002314"	"sz"
"焦点科技"	"002315"	"sz"
"亚联发展"	"002316"	"sz"
"众生药业"	"002317"	"sz"
"久立特材"	"002318"	"sz"
"乐通股份"	"002319"	"sz"
"海峡股份"	"002320"	"sz"
"华英农业"	"002321"	"sz"
"理工环科"	"002322"	"sz"
"*ST百特"	"002323"	"sz"
"普利特"	"002324"	"sz"
"洪涛股份"	"002325"	"sz"
"永太科技"	"002326"	"sz"
"富安娜"	"002327"	"sz"
"新朋股份"	"002328"	"sz"
"皇氏集团"	"002329"	"sz"
"得利斯"	"002330"	"sz"
"皖通科技"	"002331"	"sz"
"仙琚制药"	"002332"	"sz"
"*ST罗普"	"002333"	"sz"
"英威腾"	"002334"	"sz"
"科华恒盛"	"002335"	"sz"
"*ST人乐"	"002336"	"sz"
"赛象科技"	"002337"	"sz"
"奥普光电"	"002338"	"sz"
"积成电子"	"002339"	"sz"
"格林美"	"002340"	"sz"
"新纶科技"	"002341"	"sz"
"巨力索具"	"002342"	"sz"
"慈文传媒"	"002343"	"sz"
"海宁皮城"	"002344"	"sz"
"潮宏基"	"002345"	"sz"
"柘中股份"	"002346"	"sz"
"泰尔股份"	"002347"	"sz"
"高乐股份"	"002348"	"sz"
"精华制药"	"002349"	"sz"
"北京科锐"	"002350"	"sz"
"漫步者"	"002351"	"sz"
"顺丰控股"	"002352"	"sz"
"杰瑞股份"	"002353"	"sz"
"天神娱乐"	"002354"	"sz"
"兴民智通"	"002355"	"sz"
"*ST赫美"	"002356"	"sz"
"富临运业"	"002357"	"sz"
"森源电气"	"002358"	"sz"
"*ST北讯"	"002359"	"sz"
"同德化工"	"002360"	"sz"
"神剑股份"	"002361"	"sz"
"汉王科技"	"002362"	"sz"
"隆基机械"	"002363"	"sz"
"中恒电气"	"002364"	"sz"
"永安药业"	"002365"	"sz"
"台海核电"	"002366"	"sz"
"康力电梯"	"002367"	"sz"
"太极股份"	"002368"	"sz"
"卓翼科技"	"002369"	"sz"
"亚太药业"	"002370"	"sz"
"北方华创"	"002371"	"sz"
"伟星新材"	"002372"	"sz"
"千方科技"	"002373"	"sz"
"丽鹏股份"	"002374"	"sz"
"亚厦股份"	"002375"	"sz"
"新北洋"	"002376"	"sz"
"国创高新"	"002377"	"sz"
"章源钨业"	"002378"	"sz"
"宏创控股"	"002379"	"sz"
"科远智慧"	"002380"	"sz"
"双箭股份"	"002381"	"sz"
"蓝帆医疗"	"002382"	"sz"
"合众思壮"	"002383"	"sz"
"东山精密"	"002384"	"sz"
"大北农"	"002385"	"sz"
"天原集团"	"002386"	"sz"
"维信诺"	"002387"	"sz"
"新亚制程"	"002388"	"sz"
"航天彩虹"	"002389"	"sz"
"信邦制药"	"002390"	"sz"
"长青股份"	"002391"	"sz"
"北京利尔"	"002392"	"sz"
"力生制药"	"002393"	"sz"
"联发股份"	"002394"	"sz"
"双象股份"	"002395"	"sz"
"星网锐捷"	"002396"	"sz"
"梦洁股份"	"002397"	"sz"
"建研集团"	"002398"	"sz"
"海普瑞"	"002399"	"sz"
"省广集团"	"002400"	"sz"
"中远海科"	"002401"	"sz"
"和而泰"	"002402"	"sz"
"爱仕达"	"002403"	"sz"
"嘉欣丝绸"	"002404"	"sz"
"四维图新"	"002405"	"sz"
"远东传动"	"002406"	"sz"
"多氟多"	"002407"	"sz"
"齐翔腾达"	"002408"	"sz"
"雅克科技"	"002409"	"sz"
"广联达"	"002410"	"sz"
"延安必康"	"002411"	"sz"
"汉森制药"	"002412"	"sz"
"雷科防务"	"002413"	"sz"
"高德红外"	"002414"	"sz"
"海康威视"	"002415"	"sz"
"爱施德"	"002416"	"sz"
"深南股份"	"002417"	"sz"
"康盛股份"	"002418"	"sz"
"天虹股份"	"002419"	"sz"
"*ST毅昌"	"002420"	"sz"
"达实智能"	"002421"	"sz"
"科伦药业"	"002422"	"sz"
"中原特钢"	"002423"	"sz"
"贵州百灵"	"002424"	"sz"
"凯撒文化"	"002425"	"sz"
"胜利精密"	"002426"	"sz"
"*ST尤夫"	"002427"	"sz"
"云南锗业"	"002428"	"sz"
"兆驰股份"	"002429"	"sz"
"杭氧股份"	"002430"	"sz"
"棕榈股份"	"002431"	"sz"
"九安医疗"	"002432"	"sz"
"太安堂"	"002433"	"sz"
"万里扬"	"002434"	"sz"
"长江润发"	"002435"	"sz"
"兴森科技"	"002436"	"sz"
"誉衡药业"	"002437"	"sz"
"江苏神通"	"002438"	"sz"
"启明星辰"	"002439"	"sz"
"闰土股份"	"002440"	"sz"
"众业达"	"002441"	"sz"
"龙星化工"	"002442"	"sz"
"金洲管道"	"002443"	"sz"
"巨星科技"	"002444"	"sz"
"ST中南"	"002445"	"sz"
"盛路通信"	"002446"	"sz"
"晨鑫科技"	"002447"	"sz"
"中原内配"	"002448"	"sz"
"国星光电"	"002449"	"sz"
"*ST康得"	"002450"	"sz"
"摩恩电气"	"002451"	"sz"
"长高集团"	"002452"	"sz"
"华软科技"	"002453"	"sz"
"松芝股份"	"002454"	"sz"
"百川股份"	"002455"	"sz"
"欧菲光"	"002456"	"sz"
"青龙管业"	"002457"	"sz"
"益生股份"	"002458"	"sz"
"天业通联"	"002459"	"sz"
"赣锋锂业"	"002460"	"sz"
"珠江啤酒"	"002461"	"sz"
"嘉事堂"	"002462"	"sz"
"沪电股份"	"002463"	"sz"
"众应互联"	"002464"	"sz"
"海格通信"	"002465"	"sz"
"天齐锂业"	"002466"	"sz"
"二六三"	"002467"	"sz"
"申通快递"	"002468"	"sz"
"三维工程"	"002469"	"sz"
"金正大"	"002470"	"sz"
"中超控股"	"002471"	"sz"
"双环传动"	"002472"	"sz"
"圣莱达"	"002473"	"sz"
"榕基软件"	"002474"	"sz"
"立讯精密"	"002475"	"sz"
"宝莫股份"	"002476"	"sz"
"雏鹰退"	"002477"	"sz"
"常宝股份"	"002478"	"sz"
"富春环保"	"002479"	"sz"
"新筑股份"	"002480"	"sz"
"双塔食品"	"002481"	"sz"
"广田集团"	"002482"	"sz"
"润邦股份"	"002483"	"sz"
"江海股份"	"002484"	"sz"
"希努尔"	"002485"	"sz"
"嘉麟杰"	"002486"	"sz"
"大金重工"	"002487"	"sz"
"金固股份"	"002488"	"sz"
"浙江永强"	"002489"	"sz"
"山东墨龙"	"002490"	"sz"
"通鼎互联"	"002491"	"sz"
"恒基达鑫"	"002492"	"sz"
"荣盛石化"	"002493"	"sz"
"华斯股份"	"002494"	"sz"
"佳隆股份"	"002495"	"sz"
"辉丰股份"	"002496"	"sz"
"雅化集团"	"002497"	"sz"
"汉缆股份"	"002498"	"sz"
"*ST科林"	"002499"	"sz"
"山西证券"	"002500"	"sz"
"*ST利源"	"002501"	"sz"
"鼎龙文化"	"002502"	"sz"
"搜于特"	"002503"	"sz"
"弘高创意"	"002504"	"sz"
"大康农业"	"002505"	"sz"
"协鑫集成"	"002506"	"sz"
"涪陵榨菜"	"002507"	"sz"
"老板电器"	"002508"	"sz"
"天广中茂"	"002509"	"sz"
"天汽模"	"002510"	"sz"
"中顺洁柔"	"002511"	"sz"
"达华智能"	"002512"	"sz"
"蓝丰生化"	"002513"	"sz"
"宝馨科技"	"002514"	"sz"
"金字火腿"	"002515"	"sz"
"旷达科技"	"002516"	"sz"
"恺英网络"	"002517"	"sz"
"科士达"	"002518"	"sz"
"银河电子"	"002519"	"sz"
"日发精机"	"002520"	"sz"
"齐峰新材"	"002521"	"sz"
"浙江众成"	"002522"	"sz"
"天桥起重"	"002523"	"sz"
"光正集团"	"002524"	"sz"
"胜景山河"	"002525"	"sz"
"山东矿机"	"002526"	"sz"
"新时达"	"002527"	"sz"
"英飞拓"	"002528"	"sz"
"海源复材"	"002529"	"sz"
"金财互联"	"002530"	"sz"
"天顺风能"	"002531"	"sz"
"新界泵业"	"002532"	"sz"
"金杯电工"	"002533"	"sz"
"杭锅股份"	"002534"	"sz"
"林州重机"	"002535"	"sz"
"飞龙股份"	"002536"	"sz"
"海联金汇"	"002537"	"sz"
"司尔特"	"002538"	"sz"
"云图控股"	"002539"	"sz"
"亚太科技"	"002540"	"sz"
"鸿路钢构"	"002541"	"sz"
"中化岩土"	"002542"	"sz"
"万和电气"	"002543"	"sz"
"杰赛科技"	"002544"	"sz"
"东方铁塔"	"002545"	"sz"
"新联电子"	"002546"	"sz"
"春兴精工"	"002547"	"sz"
"金新农"	"002548"	"sz"
"凯美特气"	"002549"	"sz"
"千红制药"	"002550"	"sz"
"尚荣医疗"	"002551"	"sz"
"宝鼎科技"	"002552"	"sz"
"南方轴承"	"002553"	"sz"
"惠博普"	"002554"	"sz"
"三七互娱"	"002555"	"sz"
"辉隆股份"	"002556"	"sz"
"洽洽食品"	"002557"	"sz"
"巨人网络"	"002558"	"sz"
"亚威股份"	"002559"	"sz"
"通达股份"	"002560"	"sz"
"徐家汇"	"002561"	"sz"
"兄弟科技"	"002562"	"sz"
"森马服饰"	"002563"	"sz"
"天沃科技"	"002564"	"sz"
"顺灏股份"	"002565"	"sz"
"益盛药业"	"002566"	"sz"
"唐人神"	"002567"	"sz"
"百润股份"	"002568"	"sz"
"*ST步森"	"002569"	"sz"
"贝因美"	"002570"	"sz"
"德力股份"	"002571"	"sz"
"索菲亚"	"002572"	"sz"
"清新环境"	"002573"	"sz"
"明牌珠宝"	"002574"	"sz"
"群兴玩具"	"002575"	"sz"
"通达动力"	"002576"	"sz"
"雷柏科技"	"002577"	"sz"
"闽发铝业"	"002578"	"sz"
"中京电子"	"002579"	"sz"
"圣阳股份"	"002580"	"sz"
"未名医药"	"002581"	"sz"
"好想你"	"002582"	"sz"
"海能达"	"002583"	"sz"
"西陇科学"	"002584"	"sz"
"双星新材"	"002585"	"sz"
"ST围海"	"002586"	"sz"
"奥拓电子"	"002587"	"sz"
"史丹利"	"002588"	"sz"
"瑞康医药"	"002589"	"sz"
"万安科技"	"002590"	"sz"
"恒大高新"	"002591"	"sz"
"八菱科技"	"002592"	"sz"
"日上集团"	"002593"	"sz"
"比亚迪"	"002594"	"sz"
"豪迈科技"	"002595"	"sz"
"海南瑞泽"	"002596"	"sz"
"金禾实业"	"002597"	"sz"
"山东章鼓"	"002598"	"sz"
"盛通股份"	"002599"	"sz"
"领益智造"	"002600"	"sz"
"龙蟒佰利"	"002601"	"sz"
"世纪华通"	"002602"	"sz"
"以岭药业"	"002603"	"sz"
"*ST龙力"	"002604"	"sz"
"姚记科技"	"002605"	"sz"
"大连电瓷"	"002606"	"sz"
"中公教育"	"002607"	"sz"
"江苏国信"	"002608"	"sz"
"捷顺科技"	"002609"	"sz"
"爱康科技"	"002610"	"sz"
"东方精工"	"002611"	"sz"
"朗姿股份"	"002612"	"sz"
"北玻股份"	"002613"	"sz"
"奥佳华"	"002614"	"sz"
"哈尔斯"	"002615"	"sz"
"长青集团"	"002616"	"sz"
"露笑科技"	"002617"	"sz"
"丹邦科技"	"002618"	"sz"
"艾格拉斯"	"002619"	"sz"
"瑞和股份"	"002620"	"sz"
"美吉姆"	"002621"	"sz"
"融钰集团"	"002622"	"sz"
"亚玛顿"	"002623"	"sz"
"完美世界"	"002624"	"sz"
"光启技术"	"002625"	"sz"
"金达威"	"002626"	"sz"
"宜昌交运"	"002627"	"sz"
"成都路桥"	"002628"	"sz"
"*ST仁智"	"002629"	"sz"
"华西能源"	"002630"	"sz"
"德尔未来"	"002631"	"sz"
"道明光学"	"002632"	"sz"
"申科股份"	"002633"	"sz"
"棒杰股份"	"002634"	"sz"
"安洁科技"	"002635"	"sz"
"金安国纪"	"002636"	"sz"
"赞宇科技"	"002637"	"sz"
"勤上股份"	"002638"	"sz"
"雪人股份"	"002639"	"sz"
"跨境通"	"002640"	"sz"
"永高股份"	"002641"	"sz"
"*ST荣联"	"002642"	"sz"
"万润股份"	"002643"	"sz"
"佛慈制药"	"002644"	"sz"
"华宏科技"	"002645"	"sz"
"青青稞酒"	"002646"	"sz"
"仁东控股"	"002647"	"sz"
"卫星石化"	"002648"	"sz"
"博彦科技"	"002649"	"sz"
"加加食品"	"002650"	"sz"
"利君股份"	"002651"	"sz"
"扬子新材"	"002652"	"sz"
"海思科"	"002653"	"sz"
"万润科技"	"002654"	"sz"
"共达电声"	"002655"	"sz"
"摩登大道"	"002656"	"sz"
"中科金财"	"002657"	"sz"
"雪迪龙"	"002658"	"sz"
"凯文教育"	"002659"	"sz"
"茂硕电源"	"002660"	"sz"
"克明面业"	"002661"	"sz"
"京威股份"	"002662"	"sz"
"普邦股份"	"002663"	"sz"
"长鹰信质"	"002664"	"sz"
"首航节能"	"002665"	"sz"
"德联集团"	"002666"	"sz"
"鞍重股份"	"002667"	"sz"
"奥马电器"	"002668"	"sz"
"康达新材"	"002669"	"sz"
"国盛金控"	"002670"	"sz"
"龙泉股份"	"002671"	"sz"
"东江环保"	"002672"	"sz"
"西部证券"	"002673"	"sz"
"兴业科技"	"002674"	"sz"
"东诚药业"	"002675"	"sz"
"顺威股份"	"002676"	"sz"
"浙江美大"	"002677"	"sz"
"珠江钢琴"	"002678"	"sz"
"福建金森"	"002679"	"sz"
"*ST长生"	"002680"	"sz"
"奋达科技"	"002681"	"sz"
"龙洲股份"	"002682"	"sz"
"宏大爆破"	"002683"	"sz"
"*ST猛狮"	"002684"	"sz"
"华东重机"	"002685"	"sz"
"亿利达"	"002686"	"sz"
"乔治白"	"002687"	"sz"
"金河生物"	"002688"	"sz"
"远大智能"	"002689"	"sz"
"美亚光电"	"002690"	"sz"
"冀凯股份"	"002691"	"sz"
"ST远程"	"002692"	"sz"
"双成药业"	"002693"	"sz"
"顾地科技"	"002694"	"sz"
"煌上煌"	"002695"	"sz"
"百洋股份"	"002696"	"sz"
"红旗连锁"	"002697"	"sz"
"博实股份"	"002698"	"sz"
"美盛文化"	"002699"	"sz"
"新疆浩源"	"002700"	"sz"
"奥瑞金"	"002701"	"sz"
"海欣食品"	"002702"	"sz"
"浙江世宝"	"002703"	"sz"
"新宝股份"	"002705"	"sz"
"良信电器"	"002706"	"sz"
"众信旅游"	"002707"	"sz"
"光洋股份"	"002708"	"sz"
"天赐材料"	"002709"	"sz"
"慈铭体检"	"002710"	"sz"
"*ST欧浦"	"002711"	"sz"
"思美传媒"	"002712"	"sz"
"东易日盛"	"002713"	"sz"
"牧原股份"	"002714"	"sz"
"登云股份"	"002715"	"sz"
"金贵银业"	"002716"	"sz"
"岭南股份"	"002717"	"sz"
"友邦吊顶"	"002718"	"sz"
"麦趣尔"	"002719"	"sz"
"宏良股份"	"002720"	"sz"
"金一文化"	"002721"	"sz"
"金轮股份"	"002722"	"sz"
"金莱特"	"002723"	"sz"
"海洋王"	"002724"	"sz"
"跃岭股份"	"002725"	"sz"
"龙大肉食"	"002726"	"sz"
"一心堂"	"002727"	"sz"
"特一药业"	"002728"	"sz"
"好利来"	"002729"	"sz"
"电光科技"	"002730"	"sz"
"萃华珠宝"	"002731"	"sz"
"燕塘乳业"	"002732"	"sz"
"雄韬股份"	"002733"	"sz"
"利民股份"	"002734"	"sz"
"王子新材"	"002735"	"sz"
"国信证券"	"002736"	"sz"
"葵花药业"	"002737"	"sz"
"中矿资源"	"002738"	"sz"
"万达电影"	"002739"	"sz"
"爱迪尔"	"002740"	"sz"
"光华科技"	"002741"	"sz"
"三圣股份"	"002742"	"sz"
"富煌钢构"	"002743"	"sz"
"木林森"	"002745"	"sz"
"仙坛股份"	"002746"	"sz"
"埃斯顿"	"002747"	"sz"
"世龙实业"	"002748"	"sz"
"国光股份"	"002749"	"sz"
"龙津药业"	"002750"	"sz"
"易尚展示"	"002751"	"sz"
"昇兴股份"	"002752"	"sz"
"永东股份"	"002753"	"sz"
"奥赛康"	"002755"	"sz"
"永兴材料"	"002756"	"sz"
"南兴股份"	"002757"	"sz"
"华通医药"	"002758"	"sz"
"天际股份"	"002759"	"sz"
"凤形股份"	"002760"	"sz"
"多喜爱"	"002761"	"sz"
"金发拉比"	"002762"	"sz"
"汇洁股份"	"002763"	"sz"
"蓝黛传动"	"002765"	"sz"
"*ST索菱"	"002766"	"sz"
"先锋电子"	"002767"	"sz"
"国恩股份"	"002768"	"sz"
"普路通"	"002769"	"sz"
"科迪乳业"	"002770"	"sz"
"真视通"	"002771"	"sz"
"众兴菌业"	"002772"	"sz"
"康弘药业"	"002773"	"sz"
"快意电梯"	"002774"	"sz"
"文科园林"	"002775"	"sz"
"柏堡龙"	"002776"	"sz"
"久远银海"	"002777"	"sz"
"高科石化"	"002778"	"sz"
"中坚科技"	"002779"	"sz"
"三夫户外"	"002780"	"sz"
"奇信股份"	"002781"	"sz"
"可立克"	"002782"	"sz"
"凯龙股份"	"002783"	"sz"
"万里石"	"002785"	"sz"
"银宝山新"	"002786"	"sz"
"华源控股"	"002787"	"sz"
"鹭燕医药"	"002788"	"sz"
"建艺集团"	"002789"	"sz"
"瑞尔特"	"002790"	"sz"
"坚朗五金"	"002791"	"sz"
"通宇通讯"	"002792"	"sz"
"东音股份"	"002793"	"sz"
"永和智控"	"002795"	"sz"
"世嘉科技"	"002796"	"sz"
"第一创业"	"002797"	"sz"
"帝欧家居"	"002798"	"sz"
"环球印务"	"002799"	"sz"
"天顺股份"	"002800"	"sz"
"微光股份"	"002801"	"sz"
"洪汇新材"	"002802"	"sz"
"吉宏股份"	"002803"	"sz"
"丰元股份"	"002805"	"sz"
"华锋股份"	"002806"	"sz"
"江阴银行"	"002807"	"sz"
"恒久科技"	"002808"	"sz"
"红墙股份"	"002809"	"sz"
"山东赫达"	"002810"	"sz"
"亚泰国际"	"002811"	"sz"
"恩捷股份"	"002812"	"sz"
"路畅科技"	"002813"	"sz"
"崇达技术"	"002815"	"sz"
"和科达"	"002816"	"sz"
"黄山胶囊"	"002817"	"sz"
"富森美"	"002818"	"sz"
"东方中科"	"002819"	"sz"
"桂发祥"	"002820"	"sz"
"凯莱英"	"002821"	"sz"
"中装建设"	"002822"	"sz"
"凯中精密"	"002823"	"sz"
"和胜股份"	"002824"	"sz"
"纳尔股份"	"002825"	"sz"
"易明医药"	"002826"	"sz"
"高争民爆"	"002827"	"sz"
"贝肯能源"	"002828"	"sz"
"星网宇达"	"002829"	"sz"
"名雕股份"	"002830"	"sz"
"裕同科技"	"002831"	"sz"
"比音勒芬"	"002832"	"sz"
"弘亚数控"	"002833"	"sz"
"同为股份"	"002835"	"sz"
"新宏泽"	"002836"	"sz"
"英维克"	"002837"	"sz"
"道恩股份"	"002838"	"sz"
"张家港行"	"002839"	"sz"
"华统股份"	"002840"	"sz"
"视源股份"	"002841"	"sz"
"翔鹭钨业"	"002842"	"sz"
"泰嘉股份"	"002843"	"sz"
"同兴达"	"002845"	"sz"
"英联股份"	"002846"	"sz"
"盐津铺子"	"002847"	"sz"
"高斯贝尔"	"002848"	"sz"
"威星智能"	"002849"	"sz"
"科达利"	"002850"	"sz"
"麦格米特"	"002851"	"sz"
"道道全"	"002852"	"sz"
"皮阿诺"	"002853"	"sz"
"捷荣技术"	"002855"	"sz"
"美芝股份"	"002856"	"sz"
"三晖电气"	"002857"	"sz"
"力盛赛车"	"002858"	"sz"
"洁美科技"	"002859"	"sz"
"星帅尔"	"002860"	"sz"
"瀛通通讯"	"002861"	"sz"
"实丰文化"	"002862"	"sz"
"今飞凯达"	"002863"	"sz"
"盘龙药业"	"002864"	"sz"
"钧达股份"	"002865"	"sz"
"传艺科技"	"002866"	"sz"
"周大生"	"002867"	"sz"
"绿康生化"	"002868"	"sz"
"金溢科技"	"002869"	"sz"
"香山股份"	"002870"	"sz"
"伟隆股份"	"002871"	"sz"
"*ST天圣"	"002872"	"sz"
"新天药业"	"002873"	"sz"
"安奈儿"	"002875"	"sz"
"三利谱"	"002876"	"sz"
"智能自控"	"002877"	"sz"
"元隆雅图"	"002878"	"sz"
"长缆科技"	"002879"	"sz"
"卫光生物"	"002880"	"sz"
"美格智能"	"002881"	"sz"
"金龙羽"	"002882"	"sz"
"中设股份"	"002883"	"sz"
"凌霄泵业"	"002884"	"sz"
"京泉华"	"002885"	"sz"
"沃特股份"	"002886"	"sz"
"绿茵生态"	"002887"	"sz"
"惠威科技"	"002888"	"sz"
"东方嘉盛"	"002889"	"sz"
"弘宇股份"	"002890"	"sz"
"中宠股份"	"002891"	"sz"
"科力尔"	"002892"	"sz"
"华通热力"	"002893"	"sz"
"川恒股份"	"002895"	"sz"
"中大力德"	"002896"	"sz"
"意华股份"	"002897"	"sz"
"赛隆药业"	"002898"	"sz"
"英派斯"	"002899"	"sz"
"哈三联"	"002900"	"sz"
"大博医疗"	"002901"	"sz"
"铭普光磁"	"002902"	"sz"
"宇环数控"	"002903"	"sz"
"金逸影视"	"002905"	"sz"
"华阳集团"	"002906"	"sz"
"华森制药"	"002907"	"sz"
"德生科技"	"002908"	"sz"
"集泰股份"	"002909"	"sz"
"庄园牧场"	"002910"	"sz"
"佛燃股份"	"002911"	"sz"
"中新赛克"	"002912"	"sz"
"奥士康"	"002913"	"sz"
"中欣氟材"	"002915"	"sz"
"深南电路"	"002916"	"sz"
"金奥博"	"002917"	"sz"
"蒙娜丽莎"	"002918"	"sz"
"名臣健康"	"002919"	"sz"
"德赛西威"	"002920"	"sz"
"联诚精密"	"002921"	"sz"
"伊戈尔"	"002922"	"sz"
"润都股份"	"002923"	"sz"
"盈趣科技"	"002925"	"sz"
"华西证券"	"002926"	"sz"
"泰永长征"	"002927"	"sz"
"华夏航空"	"002928"	"sz"
"润建股份"	"002929"	"sz"
"宏川智慧"	"002930"	"sz"
"锋龙股份"	"002931"	"sz"
"明德生物"	"002932"	"sz"
"新兴装备"	"002933"	"sz"
"天奥电子"	"002935"	"sz"
"郑州银行"	"002936"	"sz"
"兴瑞科技"	"002937"	"sz"
"鹏鼎控股"	"002938"	"sz"
"长城证券"	"002939"	"sz"
"昂利康"	"002940"	"sz"
"新疆交建"	"002941"	"sz"
"新农股份"	"002942"	"sz"
"宇晶股份"	"002943"	"sz"
"华林证券"	"002945"	"sz"
"新乳业"	"002946"	"sz"
"恒铭达"	"002947"	"sz"
"青岛银行"	"002948"	"sz"
"华阳国际"	"002949"	"sz"
"奥美医疗"	"002950"	"sz"
"金时科技"	"002951"	"sz"
"亚世光电"	"002952"	"sz"
"日丰股份"	"002953"	"sz"
"鸿合科技"	"002955"	"sz"
"西麦食品"	"002956"	"sz"
"科瑞技术"	"002957"	"sz"
"青农商行"	"002958"	"sz"
"小熊电器"	"002959"	"sz"
"青鸟消防"	"002960"	"sz"
"瑞达期货"	"002961"	"sz"
"五方光电"	"002962"	"sz"
"苏州银行"	"002966"	"sz"
"中国广核"	"003816"	"sz"
"国安GAC1"	"031005"	"sz"
"阿胶EJC1"	"031007"	"sz"
"攀钢AGP1"	"038011"	"sz"
"钾肥JFP1"	"038014"	"sz"
"盐湖YHP1"	"038015"	"sz"
"集琦JQP1"	"038016"	"sz"
"深发SFP1"	"038017"	"sz"
"R-003"	"131800"	"sz"
"R-007"	"131801"	"sz"
"R-014"	"131802"	"sz"
"R-028"	"131803"	"sz"
"R-091"	"131805"	"sz"
"R-182"	"131806"	"sz"
"R-004"	"131809"	"sz"
"R-001"	"131810"	"sz"
"R-002"	"131811"	"sz"
"RC-003"	"131900"	"sz"
"RC-007"	"131901"	"sz"
"RC-001"	"131910"	"sz"
"RC-002"	"131911"	"sz"
"瑞福进取"	"150001"	"sz"
"大成优选"	"150002"	"sz"
"建信优势"	"150003"	"sz"
"同庆A"	"150006"	"sz"
"同庆B"	"150007"	"sz"
"瑞和小康"	"150008"	"sz"
"瑞和远见"	"150009"	"sz"
"估值优先"	"150010"	"sz"
"估值进取"	"150011"	"sz"
"中证100A"	"150012"	"sz"
"中证100B"	"150013"	"sz"
"合润A"	"150016"	"sz"
"合润B"	"150017"	"sz"
"银华稳进"	"150018"	"sz"
"银华锐进"	"150019"	"sz"
"汇利A"	"150020"	"sz"
"汇利B"	"150021"	"sz"
"深成指A"	"150022"	"sz"
"深成指B"	"150023"	"sz"
"景丰A"	"150025"	"sz"
"景丰B"	"150026"	"sz"
"添利B"	"150027"	"sz"
"中证500A"	"150028"	"sz"
"中证500B"	"150029"	"sz"
"中证90A"	"150030"	"sz"
"中证90B"	"150031"	"sz"
"多利优先"	"150032"	"sz"
"多利进取"	"150033"	"sz"
"聚利A"	"150034"	"sz"
"聚利B"	"150035"	"sz"
"建信稳健"	"150036"	"sz"
"建信进取"	"150037"	"sz"
"万家利B"	"150038"	"sz"
"鼎利A"	"150039"	"sz"
"鼎利B"	"150040"	"sz"
"天盈B"	"150041"	"sz"
"利鑫B"	"150042"	"sz"
"裕祥B"	"150043"	"sz"
"增利A"	"150044"	"sz"
"增利B"	"150045"	"sz"
"丰利B"	"150046"	"sz"
"消费A"	"150047"	"sz"
"消费B"	"150048"	"sz"
"消费收益"	"150049"	"sz"
"消费进取"	"150050"	"sz"
"沪深300A"	"150051"	"sz"
"沪深300B"	"150052"	"sz"
"泰达500A"	"150053"	"sz"
"泰达500B"	"150054"	"sz"
"500A"	"150055"	"sz"
"500B"	"150056"	"sz"
"中小300A"	"150057"	"sz"
"中小300B"	"150058"	"sz"
"资源A级"	"150059"	"sz"
"资源B级"	"150060"	"sz"
"丰泽B"	"150061"	"sz"
"浦银增A"	"150062"	"sz"
"浦银增B"	"150063"	"sz"
"同瑞A"	"150064"	"sz"
"同瑞B"	"150065"	"sz"
"互利A"	"150066"	"sz"
"互利B"	"150067"	"sz"
"双翼B"	"150068"	"sz"
"双力A"	"150069"	"sz"
